application,endpoint,energy_consumption,runtime
rust-actix,/api/fllws/user,0.2684900281687987,0.0916316509246826
rust-actix,/api/fllws/user,0.3857241797834375,0.1311590671539306
rust-actix,/api/fllws/user,0.3288156586754666,0.1119139194488525
rust-actix,/api/fllws/user,0.3328925510493263,0.1132497787475586
ruby-sinatra,/api/fllws/user,0.4258024674450666,0.1430070400238037
ruby-sinatra,/api/fllws/user,0.2538604603549854,0.0852789878845214
ruby-sinatra,/api/fllws/user,0.4206963274413054,0.1417469978332519
ruby-sinatra,/api/fllws/user,0.4053836697564177,0.1392309665679931
ruby-sinatra,/api/fllws/user,0.406662885757214,0.1397609710693359
ruby-sinatra,/api/fllws/user,0.4097968800560918,0.140636920928955
ruby-sinatra,/api/fllws/user,0.2464045073518262,0.0829870700836181
ruby-sinatra,/api/fllws/user,0.2533123526987992,0.0848231315612793
ruby-sinatra,/api/fllws/user,0.2783957098799873,0.0840167999267578
ruby-sinatra,/api/fllws/user,0.2509240624476659,0.0846970081329345
ruby-sinatra,/api/fllws/user,0.4172187025243372,0.1402850151062011
ruby-sinatra,/api/fllws/user,0.4144757643925913,0.1425380706787109
ruby-sinatra,/api/fllws/user,0.2493797290594556,0.0839138031005859
ruby-sinatra,/api/fllws/user,0.2520490957152786,0.0846288204193115
ruby-sinatra,/api/fllws/user,0.4696789617892135,0.1412532329559326
ruby-sinatra,/api/fllws/user,0.2508739569311728,0.0840160846710205
ruby-sinatra,/api/fllws/user,0.2545109942761314,0.0832998752593994
ruby-sinatra,/api/fllws/user,0.2488856446103682,0.0836348533630371
ruby-sinatra,/api/fllws/user,0.4342955405591056,0.1461639404296875
ruby-sinatra,/api/fllws/user,0.2777550651728688,0.0836348533630371
go-gorilla,/api/fllws/user,0.2736859547835591,0.0921101570129394
go-gorilla,/api/fllws/user,0.4819412438786796,0.1653549671173095
go-gorilla,/api/fllws/user,0.4847450490130994,0.1637372970581054
go-gorilla,/api/fllws/user,0.2689728496653172,0.0925700664520263
go-gorilla,/api/fllws/user,0.2755815791715574,0.0925719738006591
go-gorilla,/api/fllws/user,0.4890835891455936,0.1651458740234375
go-gorilla,/api/fllws/user,0.4921693665712609,0.1653618812561035
go-gorilla,/api/fllws/user,0.5199567529271008,0.1703948974609375
go-gorilla,/api/fllws/user,0.2730716389726239,0.0918452739715576
go-gorilla,/api/fllws/user,0.2716575581700908,0.0933229923248291
go-gorilla,/api/fllws/user,0.6323834476540353,0.1653530597686767
go-gorilla,/api/fllws/user,0.2693531560983044,0.0926299095153808
go-gorilla,/api/fllws/user,0.6966490155978136,0.2328939437866211
go-gorilla,/api/fllws/user,0.2768792305474221,0.0939357280731201
go-gorilla,/api/fllws/user,0.4918947423248028,0.1652660369873047
go-gorilla,/api/fllws/user,0.2755211356304697,0.0926446914672851
go-gorilla,/api/fllws/user,0.2766091057964103,0.093433141708374
go-gorilla,/api/fllws/user,0.6925003168139483,0.2328939437866211
go-gorilla,/api/fllws/user,0.4856495402964353,0.1635360717773437
go-gorilla,/api/fllws/user,0.5137585806022569,0.1732909679412841
go-gin,/api/fllws/user,0.5346575441583921,0.1773951053619384
go-gin,/api/fllws/user,0.5569689367977159,0.1659350395202636
go-gin,/api/fllws/user,0.2728650953484928,0.0920979976654052
go-gin,/api/fllws/user,0.2751078153830802,0.0929479598999023
go-gin,/api/fllws/user,0.5154354615324337,0.1735260486602783
go-gin,/api/fllws/user,0.4961147896535748,0.1668901443481445
go-gin,/api/fllws/user,0.4862273388422977,0.1661889553070068
go-gin,/api/fllws/user,0.4953788810903459,0.1667408943176269
go-gin,/api/fllws/user,0.3760538512369747,0.0946712493896484
go-gin,/api/fllws/user,0.6193229247883208,0.1655521392822265
go-gin,/api/fllws/user,0.3932769200457641,0.1293840408325195
go-gin,/api/fllws/user,0.4968807328143041,0.1670467853546142
go-gin,/api/fllws/user,0.4902498774463311,0.165496826171875
go-gin,/api/fllws/user,0.280214394419886,0.0941507816314697
go-gin,/api/fllws/user,0.4961272328586117,0.1676440238952636
go-gin,/api/fllws/user,0.4911930849141299,0.1647961139678955
go-gin,/api/fllws/user,1.0664080169873953,0.3606789112091064
go-gin,/api/fllws/user,0.2831699380251392,0.0939257144927978
go-gin,/api/fllws/user,0.515238764218111,0.176807165145874
go-gin,/api/fllws/user,0.277438522530474,0.0935251712799072
python-flask,/api/fllws/user,0.3964634853455206,0.1341528892517089
python-flask,/api/fllws/user,0.4512044538145686,0.1546847820281982
python-flask,/api/fllws/user,0.4511620503536163,0.1516039371490478
python-flask,/api/fllws/user,0.392020885611373,0.1352019309997558
python-flask,/api/fllws/user,0.4135689400413867,0.1392810344696045
python-flask,/api/fllws/user,0.4514212855269761,0.151979923248291
python-flask,/api/fllws/user,0.403434111540946,0.1342957019805908
python-flask,/api/fllws/user,0.4773853833672773,0.160768985748291
python-flask,/api/fllws/user,0.4057620312272545,0.1350781917572021
python-flask,/api/fllws/user,0.3956988962337959,0.1331770420074463
python-flask,/api/fllws/user,0.549919806372145,0.1348299980163574
python-flask,/api/fllws/user,0.4536593261221355,0.1531660556793213
python-flask,/api/fllws/user,0.4599744281213133,0.1546969413757324
python-flask,/api/fllws/user,0.4570478252902603,0.1538128852844238
python-flask,/api/fllws/user,0.4495032822932217,0.1531510353088379
python-flask,/api/fllws/user,0.4545298012753846,0.1534919738769531
python-flask,/api/fllws/user,0.4804518652051683,0.1598360538482666
python-flask,/api/fllws/user,0.4153986769665606,0.1402258872985839
python-flask,/api/fllws/user,0.4118835324043176,0.1342620849609375
python-flask,/api/fllws/user,0.4141043220145093,0.1418898105621338
c-sharp-razor,/api/fllws/user,1.05055595007002,0.3487598896026611
c-sharp-razor,/api/fllws/user,0.3148326088578982,0.104266881942749
c-sharp-razor,/api/fllws/user,0.2985636201742634,0.1008892059326171
c-sharp-razor,/api/fllws/user,0.303327836489302,0.1003468036651611
c-sharp-razor,/api/fllws/user,0.3038330143663186,0.1007499694824218
c-sharp-razor,/api/fllws/user,0.3051471682751979,0.0989589691162109
c-sharp-razor,/api/fllws/user,0.5317623974265755,0.1560308933258056
c-sharp-razor,/api/fllws/user,0.3092755048505751,0.1018223762512207
c-sharp-razor,/api/fllws/user,0.3106705222446634,0.1023600101470947
c-sharp-razor,/api/fllws/user,0.2986793306797607,0.0974440574645996
c-sharp-razor,/api/fllws/user,0.3143459534984457,0.1031098365783691
c-sharp-razor,/api/fllws/user,0.2982405662676226,0.0984468460083007
c-sharp-razor,/api/fllws/user,0.2901775232791692,0.0980699062347412
c-sharp-razor,/api/fllws/user,0.2925535742829196,0.0970668792724609
c-sharp-razor,/api/fllws/user,0.3124119976487233,0.1031630039215087
c-sharp-razor,/api/fllws/user,0.306069080923919,0.1012871265411377
c-sharp-razor,/api/fllws/user,0.4636326923845216,0.1560308933258056
c-sharp-razor,/api/fllws/user,0.3298045794016956,0.1091392040252685
c-sharp-razor,/api/fllws/user,0.2956933751045197,0.0980329513549804
c-sharp-razor,/api/fllws/user,0.3099418691920163,0.1018590927124023
javascript-express,/api/fllws/user,0.2452153019353318,0.0831289291381836
javascript-express,/api/fllws/user,0.1851942574791678,0.0626261234283447
javascript-express,/api/fllws/user,0.2581273315003612,0.0878360271453857
javascript-express,/api/fllws/user,0.1997873405770178,0.0679211616516113
javascript-express,/api/fllws/user,0.2560029604503597,0.0849919319152832
javascript-express,/api/fllws/user,0.2493878869145189,0.0845460891723632
javascript-express,/api/fllws/user,0.2522510965463878,0.0828971862792968
javascript-express,/api/fllws/user,0.2700404516004936,0.0826618671417236
javascript-express,/api/fllws/user,0.2653977792267596,0.0881369113922119
javascript-express,/api/fllws/user,0.1866607764645775,0.0619487762451171
javascript-express,/api/fllws/user,0.1829204589004688,0.0608260631561279
javascript-express,/api/fllws/user,0.2471248416011917,0.0826890468597412
javascript-express,/api/fllws/user,0.1841231910707959,0.0619618892669677
javascript-express,/api/fllws/user,0.1893009817650861,0.0627999305725097
javascript-express,/api/fllws/user,0.1850112168625627,0.0611603260040283
javascript-express,/api/fllws/user,0.3834227753864069,0.1022531986236572
javascript-express,/api/fllws/user,0.2704374899283266,0.0901479721069336
javascript-express,/api/fllws/user,0.2057301782285207,0.0630691051483154
javascript-express,/api/fllws/user,0.1778845086244016,0.0605309009552001
javascript-express,/api/fllws/user,0.2474479342336051,0.0828971862792968
rust-actix,/api/unfllws/user,0.331248487917719,0.1130740642547607
rust-actix,/api/unfllws/user,0.3377145863389614,0.1149897575378418
rust-actix,/api/unfllws/user,0.3328072414508368,0.1135470867156982
rust-actix,/api/unfllws/user,0.3350940512821693,0.1118381023406982
rust-actix,/api/unfllws/user,0.3877359080104268,0.1317930221557617
rust-actix,/api/unfllws/user,0.3972463803319214,0.1146900653839111
rust-actix,/api/unfllws/user,0.3399748281079836,0.1138679981231689
rust-actix,/api/unfllws/user,0.3345708134379492,0.1124598979949951
rust-actix,/api/unfllws/user,0.332446467788486,0.1131830215454101
rust-actix,/api/unfllws/user,0.3860667724407561,0.1311562061309814
rust-actix,/api/unfllws/user,0.3502098385266091,0.1195819377899169
rust-actix,/api/unfllws/user,0.382409969868206,0.1298768520355224
rust-actix,/api/unfllws/user,0.3363732630120351,0.1143300533294677
rust-actix,/api/unfllws/user,0.3939654892235466,0.1317930221557617
rust-actix,/api/unfllws/user,0.3817561710457083,0.1298141479492187
rust-actix,/api/unfllws/user,0.385270649009328,0.1314818859100341
rust-actix,/api/unfllws/user,0.3361014990761645,0.1143810749053955
rust-actix,/api/unfllws/user,0.3341669804416368,0.1135027408599853
rust-actix,/api/unfllws/user,0.4354407716318746,0.1114048957824707
rust-actix,/api/unfllws/user,0.3877305034427535,0.1317930221557617
ruby-sinatra,/api/unfllws/user,0.3145335597302502,0.1058461666107177
ruby-sinatra,/api/unfllws/user,0.3411294193410865,0.1142258644104003
ruby-sinatra,/api/unfllws/user,0.3527818325673023,0.1046802997589111
ruby-sinatra,/api/unfllws/user,0.3280722063318534,0.1031560897827148
ruby-sinatra,/api/unfllws/user,0.3111762300534335,0.1045942306518554
ruby-sinatra,/api/unfllws/user,0.3235092949926182,0.1051063537597656
ruby-sinatra,/api/unfllws/user,0.3085563554382133,0.1037619113922119
ruby-sinatra,/api/unfllws/user,0.315324790344789,0.1049239635467529
ruby-sinatra,/api/unfllws/user,0.3099825971496556,0.104194164276123
ruby-sinatra,/api/unfllws/user,0.341793076659087,0.1150829792022705
ruby-sinatra,/api/unfllws/user,0.315070271398781,0.1067290306091308
ruby-sinatra,/api/unfllws/user,0.3500396145966533,0.1042490005493164
ruby-sinatra,/api/unfllws/user,0.3032725955603153,0.1042580604553222
ruby-sinatra,/api/unfllws/user,0.3167272187979506,0.1041431427001953
ruby-sinatra,/api/unfllws/user,0.3152940036425774,0.1049869060516357
ruby-sinatra,/api/unfllws/user,0.3073432902456261,0.10247802734375
ruby-sinatra,/api/unfllws/user,0.3168893384190596,0.105748176574707
ruby-sinatra,/api/unfllws/user,0.3170019166592508,0.1067290306091308
ruby-sinatra,/api/unfllws/user,0.304594688655925,0.10247802734375
ruby-sinatra,/api/unfllws/user,0.3055074913887096,0.1045291423797607
go-gorilla,/api/unfllws/user,0.4369889829200701,0.1462090015411377
go-gorilla,/api/unfllws/user,0.4380050840842385,0.1450991630554199
go-gorilla,/api/unfllws/user,0.4329952529941464,0.1455302238464355
go-gorilla,/api/unfllws/user,0.4627557584694841,0.1557331085205078
go-gorilla,/api/unfllws/user,0.4872778608628891,0.1596510410308838
go-gorilla,/api/unfllws/user,0.4345122158397884,0.1462280750274658
go-gorilla,/api/unfllws/user,0.4349578728815684,0.1467208862304687
go-gorilla,/api/unfllws/user,0.4311466111627169,0.1463000774383545
go-gorilla,/api/unfllws/user,0.4352434291376992,0.1465678215026855
go-gorilla,/api/unfllws/user,0.4303773028333921,0.1457979679107666
go-gorilla,/api/unfllws/user,0.4271167429089926,0.1461858749389648
go-gorilla,/api/unfllws/user,0.4491752761177848,0.148684024810791
go-gorilla,/api/unfllws/user,0.4316589337824437,0.1457931995391845
go-gorilla,/api/unfllws/user,0.4466258105740053,0.1474590301513672
go-gorilla,/api/unfllws/user,0.5405186942010117,0.18184494972229
go-gorilla,/api/unfllws/user,0.4299949384892442,0.1450991630554199
go-gorilla,/api/unfllws/user,0.4379733299190887,0.1471521854400634
go-gorilla,/api/unfllws/user,0.4415783680269668,0.1482279300689697
go-gorilla,/api/unfllws/user,0.432318501129316,0.1457931995391845
go-gorilla,/api/unfllws/user,0.4306203696017973,0.1462280750274658
go-gin,/api/unfllws/user,0.4279893674895445,0.1471228599548339
go-gin,/api/unfllws/user,0.4370081882807424,0.1469550132751464
go-gin,/api/unfllws/user,0.43987525900161,0.1478509902954101
go-gin,/api/unfllws/user,0.5346834954560221,0.1836879253387451
go-gin,/api/unfllws/user,0.4278213712382238,0.1469950675964355
go-gin,/api/unfllws/user,0.4485252802959391,0.1514859199523925
go-gin,/api/unfllws/user,0.428481514768009,0.1474409103393554
go-gin,/api/unfllws/user,0.4377184285762042,0.1479630470275879
go-gin,/api/unfllws/user,0.4402371026174023,0.1479208469390869
go-gin,/api/unfllws/user,0.427015339692218,0.1466171741485595
go-gin,/api/unfllws/user,0.438045747984006,0.1478910446166992
go-gin,/api/unfllws/user,0.4308444829802055,0.1481549739837646
go-gin,/api/unfllws/user,0.5360127366675439,0.1605949401855468
go-gin,/api/unfllws/user,0.4373752014624869,0.1472647190093994
go-gin,/api/unfllws/user,0.432970696237362,0.1458139419555664
go-gin,/api/unfllws/user,0.4364132056231253,0.1472589969635009
go-gin,/api/unfllws/user,0.4274991350721393,0.1474208831787109
go-gin,/api/unfllws/user,0.4378966770173063,0.1470756530761718
go-gin,/api/unfllws/user,0.4379513590059787,0.1459949016571045
go-gin,/api/unfllws/user,0.4390696180007578,0.1477026939392089
python-flask,/api/unfllws/user,0.5020308694038248,0.1730899810791015
python-flask,/api/unfllws/user,0.5232652534323279,0.1768798828125
python-flask,/api/unfllws/user,0.4980514886580066,0.1729500293731689
python-flask,/api/unfllws/user,0.5061497861024121,0.1704308986663818
python-flask,/api/unfllws/user,0.5125470297451783,0.1726009845733642
python-flask,/api/unfllws/user,0.5029322362438506,0.1726229190826416
python-flask,/api/unfllws/user,0.5068836783191274,0.1706709861755371
python-flask,/api/unfllws/user,0.5237306411320333,0.1745309829711914
python-flask,/api/unfllws/user,0.5009594908381131,0.172839879989624
python-flask,/api/unfllws/user,0.5093890536562639,0.1719748973846435
python-flask,/api/unfllws/user,0.518833627837239,0.1754050254821777
python-flask,/api/unfllws/user,0.5269641764396623,0.1737411022186279
python-flask,/api/unfllws/user,0.5047420188719229,0.1705195903778076
python-flask,/api/unfllws/user,0.5242344308186375,0.1765131950378418
python-flask,/api/unfllws/user,0.5028798839350657,0.1701798439025879
python-flask,/api/unfllws/user,0.611542442476775,0.2037458419799804
python-flask,/api/unfllws/user,0.5068517413393464,0.1715312004089355
python-flask,/api/unfllws/user,0.51962873467437,0.1746191978454589
python-flask,/api/unfllws/user,0.6173735115360157,0.1747982501983642
python-flask,/api/unfllws/user,0.511761825869371,0.1729879379272461
c-sharp-razor,/api/unfllws/user,0.407239043844811,0.1352241039276123
c-sharp-razor,/api/unfllws/user,0.5412960290523188,0.1788463592529297
c-sharp-razor,/api/unfllws/user,0.4221252414866399,0.1373579502105713
c-sharp-razor,/api/unfllws/user,0.5945114044152433,0.1357269287109375
c-sharp-razor,/api/unfllws/user,0.4016021690886189,0.1357688903808593
c-sharp-razor,/api/unfllws/user,0.6502351776643986,0.1376311779022216
c-sharp-razor,/api/unfllws/user,0.4205961321349603,0.1372909545898437
c-sharp-razor,/api/unfllws/user,0.4132836003724377,0.1365561485290527
c-sharp-razor,/api/unfllws/user,0.4216442745805578,0.1365561485290527
c-sharp-razor,/api/unfllws/user,0.4410308621403942,0.1463010311126709
c-sharp-razor,/api/unfllws/user,0.4070977645452557,0.1346919536590576
c-sharp-razor,/api/unfllws/user,0.4185236934063142,0.141265869140625
c-sharp-razor,/api/unfllws/user,0.4087037244908058,0.1350059509277343
c-sharp-razor,/api/unfllws/user,0.3992242636637115,0.1349623203277588
c-sharp-razor,/api/unfllws/user,0.4110121463619407,0.1359398365020752
c-sharp-razor,/api/unfllws/user,0.4071633118854832,0.1351082324981689
c-sharp-razor,/api/unfllws/user,0.5105172389821746,0.1346750259399414
c-sharp-razor,/api/unfllws/user,0.5502756361609042,0.1434259414672851
c-sharp-razor,/api/unfllws/user,0.5386501561165461,0.1788463592529297
c-sharp-razor,/api/unfllws/user,0.4066766745575023,0.1348891258239746
javascript-express,/api/unfllws/user,0.2411724754205124,0.0802779197692871
javascript-express,/api/unfllws/user,0.2630782667128528,0.0799739360809326
javascript-express,/api/unfllws/user,0.2452479843825015,0.0817358493804931
javascript-express,/api/unfllws/user,0.2471106265885509,0.0819542407989502
javascript-express,/api/unfllws/user,0.3880612603039138,0.1257688999176025
javascript-express,/api/unfllws/user,0.2970305808556188,0.0810019969940185
javascript-express,/api/unfllws/user,0.3037022553288578,0.0808627605438232
javascript-express,/api/unfllws/user,0.2614925764039524,0.0850481986999511
javascript-express,/api/unfllws/user,0.2518530165098125,0.0837030410766601
javascript-express,/api/unfllws/user,0.2411691037765989,0.0808150768280029
javascript-express,/api/unfllws/user,0.2430220373012161,0.0822188854217529
javascript-express,/api/unfllws/user,0.2468328734841519,0.0820710659027099
javascript-express,/api/unfllws/user,0.255951623513283,0.0850481986999511
javascript-express,/api/unfllws/user,0.2454178230468639,0.0812211036682128
javascript-express,/api/unfllws/user,0.2496649743669647,0.0832030773162841
javascript-express,/api/unfllws/user,0.2800817931056937,0.0814030170440673
javascript-express,/api/unfllws/user,0.2398153712067596,0.0799107551574707
javascript-express,/api/unfllws/user,0.3194494172180384,0.1084458827972412
javascript-express,/api/unfllws/user,0.3409658432225342,0.0801689624786377
javascript-express,/api/unfllws/user,0.2441516102614968,0.081132173538208
rust-actix,/api/latest,0.1916978132994697,0.0575370788574218
rust-actix,/api/latest,0.118259436044127,0.03932785987854
rust-actix,/api/latest,0.1144459221997066,0.0390489101409912
rust-actix,/api/latest,0.1122327382382762,0.039039134979248
rust-actix,/api/latest,0.1168302794588383,0.0398199558258056
rust-actix,/api/latest,0.1298383247597595,0.0386040210723876
rust-actix,/api/latest,0.1745929710106109,0.0595030784606933
rust-actix,/api/latest,0.1147218114806489,0.0392901897430419
rust-actix,/api/latest,0.1752266172602501,0.0595030784606933
rust-actix,/api/latest,0.1130116491660259,0.0384256839752197
rust-actix,/api/latest,0.1197522096309739,0.0405480861663818
rust-actix,/api/latest,0.1146172954660185,0.038780927658081
rust-actix,/api/latest,0.1103264661282991,0.0374670028686523
rust-actix,/api/latest,0.120206814344783,0.0382919311523437
rust-actix,/api/latest,0.1316796416645047,0.0445587635040283
rust-actix,/api/latest,0.1758662630754768,0.0575370788574218
rust-actix,/api/latest,0.1127897400743904,0.0383448600769043
rust-actix,/api/latest,0.1187633531957315,0.0403227806091308
rust-actix,/api/latest,0.1788934663240977,0.0595030784606933
rust-actix,/api/latest,0.1198420594295156,0.0397849082946777
ruby-sinatra,/api/latest,0.0799681938192404,0.0268831253051757
ruby-sinatra,/api/latest,0.0823037750831189,0.0276570320129394
ruby-sinatra,/api/latest,0.0796335296819277,0.0265469551086425
ruby-sinatra,/api/latest,0.0919924822343885,0.0308148860931396
ruby-sinatra,/api/latest,0.085863068990875,0.02947998046875
ruby-sinatra,/api/latest,0.0813627185748372,0.0277776718139648
ruby-sinatra,/api/latest,0.0801030800442957,0.0269398689270019
ruby-sinatra,/api/latest,0.0928506813688725,0.0276870727539062
ruby-sinatra,/api/latest,0.0915373747996567,0.0308148860931396
ruby-sinatra,/api/latest,0.0914385010086674,0.0308148860931396
ruby-sinatra,/api/latest,0.1013421460143602,0.0308148860931396
ruby-sinatra,/api/latest,0.0807265153949285,0.0270531177520751
ruby-sinatra,/api/latest,0.0805000828922286,0.0270531177520751
ruby-sinatra,/api/latest,0.0833537346525758,0.0278818607330322
ruby-sinatra,/api/latest,0.0807217687176943,0.0271329879760742
ruby-sinatra,/api/latest,0.0919503040181551,0.0308148860931396
ruby-sinatra,/api/latest,0.0827148233667002,0.0278048515319824
ruby-sinatra,/api/latest,0.091985524775623,0.0308148860931396
ruby-sinatra,/api/latest,0.0773763786523886,0.0260500907897949
ruby-sinatra,/api/latest,0.0948631122935807,0.0281260013580322
go-gorilla,/api/latest,0.0598837314922774,0.0202078819274902
go-gorilla,/api/latest,0.168240154546936,0.0565950870513916
go-gorilla,/api/latest,0.0706815308800514,0.0206758975982666
go-gorilla,/api/latest,0.0584129279274064,0.0192351341247558
go-gorilla,/api/latest,0.0614161128369231,0.0207109451293945
go-gorilla,/api/latest,0.0602025733151093,0.0203170776367187
go-gorilla,/api/latest,0.0610712148846914,0.0206160545349121
go-gorilla,/api/latest,0.060159233291415,0.0206201076507568
go-gorilla,/api/latest,0.0608817881698085,0.0209569931030273
go-gorilla,/api/latest,0.0620118773938427,0.0209300518035888
go-gorilla,/api/latest,0.0628222095560886,0.0207219123840332
go-gorilla,/api/latest,0.0610896239697922,0.0204789638519287
go-gorilla,/api/latest,0.0634578166763048,0.0209858417510986
go-gorilla,/api/latest,0.0625891150257301,0.0206990242004394
go-gorilla,/api/latest,0.1682436088369172,0.0565950870513916
go-gorilla,/api/latest,0.1682744950469441,0.0565950870513916
go-gorilla,/api/latest,0.0607017320200496,0.0203931331634521
go-gorilla,/api/latest,0.0634006241148198,0.021061897277832
go-gorilla,/api/latest,0.0582402659965735,0.0195999145507812
go-gorilla,/api/latest,0.0619899308981075,0.0209379196166992
go-gin,/api/latest,0.1678170204928617,0.0576770305633544
go-gin,/api/latest,0.1672291947116375,0.0576770305633544
go-gin,/api/latest,0.0593437054249077,0.0200450420379638
go-gin,/api/latest,0.1709640411846177,0.0576770305633544
go-gin,/api/latest,0.1747532326990605,0.0576770305633544
go-gin,/api/latest,0.0630564657533341,0.0212259292602539
go-gin,/api/latest,0.1707592709385605,0.0576770305633544
go-gin,/api/latest,0.0619486039286127,0.0207939147949218
go-gin,/api/latest,0.1671809827391255,0.0576770305633544
go-gin,/api/latest,0.073094877344033,0.0198562145233154
go-gin,/api/latest,0.0592615752580057,0.0204412937164306
go-gin,/api/latest,0.0588827741057115,0.0202200412750244
go-gin,/api/latest,0.0630634834976715,0.0211930274963378
go-gin,/api/latest,0.1710173961342317,0.0576770305633544
go-gin,/api/latest,0.0599405323607126,0.020169973373413
go-gin,/api/latest,0.0587223956244995,0.020169973373413
go-gin,/api/latest,0.0724283448903404,0.0209460258483886
go-gin,/api/latest,0.1675140386359428,0.0576770305633544
go-gin,/api/latest,0.0631621519132748,0.0213088989257812
go-gin,/api/latest,0.1717630315550875,0.0576770305633544
python-flask,/api/latest,0.1806781518588989,0.059715986251831
python-flask,/api/latest,0.177869221336209,0.0598959922790527
python-flask,/api/latest,0.1854568812669867,0.0632951259613037
python-flask,/api/latest,0.1766131671408287,0.0606429576873779
python-flask,/api/latest,0.1833780244124909,0.0613420009613037
python-flask,/api/latest,0.1784164641755976,0.0601031780242919
python-flask,/api/latest,0.184758872205748,0.0623519420623779
python-flask,/api/latest,0.2069712140507816,0.061424970626831
python-flask,/api/latest,0.210902892257252,0.0605618953704834
python-flask,/api/latest,0.1850638453529995,0.0623519420623779
python-flask,/api/latest,0.2054923904351537,0.0601918697357177
python-flask,/api/latest,0.1811158892367073,0.0609700679779052
python-flask,/api/latest,0.1849504634278672,0.0623519420623779
python-flask,/api/latest,0.185031214787159,0.0623519420623779
python-flask,/api/latest,0.2059090148725317,0.0607621669769287
python-flask,/api/latest,0.179619827645183,0.0607109069824218
python-flask,/api/latest,0.1685179912347505,0.0580708980560302
python-flask,/api/latest,0.1868907575390608,0.0632951259613037
python-flask,/api/latest,0.1788353586860011,0.060154914855957
python-flask,/api/latest,0.17466192249708,0.0599207878112793
c-sharp-razor,/api/latest,0.0696324197368766,0.022493839263916
c-sharp-razor,/api/latest,0.1384167035264453,0.0466818809509277
c-sharp-razor,/api/latest,0.0677652089093496,0.0222139358520507
c-sharp-razor,/api/latest,0.0665154643479581,0.0224161148071289
c-sharp-razor,/api/latest,0.1400962056601428,0.0466818809509277
c-sharp-razor,/api/latest,0.0673467244612878,0.022698163986206
c-sharp-razor,/api/latest,0.1413808103762902,0.0466818809509277
c-sharp-razor,/api/latest,0.0687846966814049,0.0218687057495117
c-sharp-razor,/api/latest,0.0761760746073034,0.0218451023101806
c-sharp-razor,/api/latest,0.0642098428573944,0.021212100982666
c-sharp-razor,/api/latest,0.0670841778070323,0.0222771167755126
c-sharp-razor,/api/latest,0.1381888536932364,0.0466818809509277
c-sharp-razor,/api/latest,0.1440864047175408,0.0466818809509277
c-sharp-razor,/api/latest,0.065386621123366,0.0221679210662841
c-sharp-razor,/api/latest,0.0652675312721837,0.0216341018676757
c-sharp-razor,/api/latest,0.0675160521400355,0.0227019786834716
c-sharp-razor,/api/latest,0.0673046109324102,0.022289752960205
c-sharp-razor,/api/latest,0.0684811261084518,0.0227110385894775
c-sharp-razor,/api/latest,0.0707208563044329,0.0229320526123046
c-sharp-razor,/api/latest,0.0676509492291188,0.0224018096923828
javascript-express,/api/latest,0.0689063325136768,0.0227501392364501
javascript-express,/api/latest,0.075333435244829,0.0218381881713867
javascript-express,/api/latest,0.0788277616063623,0.0254409313201904
javascript-express,/api/latest,0.0679217993359769,0.0226218700408935
javascript-express,/api/latest,0.0684446799018586,0.0215799808502197
javascript-express,/api/latest,0.0754781761704063,0.0220329761505126
javascript-express,/api/latest,0.065668168754655,0.0223181247711181
javascript-express,/api/latest,0.0658702233863548,0.021982192993164
javascript-express,/api/latest,0.077472187003991,0.0254409313201904
javascript-express,/api/latest,0.0645507654257926,0.0217909812927246
javascript-express,/api/latest,0.07664958979052,0.0254409313201904
javascript-express,/api/latest,0.0685549832019203,0.0232172012329101
javascript-express,/api/latest,0.0651280930504751,0.022029161453247
javascript-express,/api/latest,0.0702977220601041,0.0233340263366699
javascript-express,/api/latest,0.0759127236359517,0.0254409313201904
javascript-express,/api/latest,0.0658242997620845,0.0218691825866699
javascript-express,/api/latest,0.0881466258071553,0.0254409313201904
javascript-express,/api/latest,0.0664633605225616,0.0221610069274902
javascript-express,/api/latest,0.0856807205654489,0.0254409313201904
javascript-express,/api/latest,0.0704829467997567,0.0234818458557128
rust-actix,/register,0.2491030949522608,0.0812029838562011
rust-actix,/register,0.2293214755909502,0.0779619216918945
rust-actix,/register,0.2389079415962667,0.0812029838562011
rust-actix,/register,0.2524181875908195,0.0771458148956298
rust-actix,/register,0.2387915474724875,0.0812029838562011
rust-actix,/register,0.2525485268752162,0.0857481956481933
rust-actix,/register,0.23564756161079,0.0800960063934326
rust-actix,/register,0.2286141346976364,0.0779907703399658
rust-actix,/register,0.2389807169640787,0.0812029838562011
rust-actix,/register,0.2396803401262557,0.0812029838562011
rust-actix,/register,0.2396421959513756,0.0829718112945556
rust-actix,/register,0.2395622035754739,0.0812029838562011
rust-actix,/register,0.2388780105724206,0.0812029838562011
rust-actix,/register,0.2357084217612168,0.0800960063934326
rust-actix,/register,0.2379788795184365,0.0812029838562011
rust-actix,/register,0.2389688684604605,0.0812029838562011
rust-actix,/register,0.2426851361320812,0.0812029838562011
rust-actix,/register,0.2379732263108278,0.0812029838562011
rust-actix,/register,0.2379259871787551,0.0812029838562011
rust-actix,/register,0.2434510683218602,0.0812029838562011
ruby-sinatra,/register,0.5668909343796712,0.1824700832366943
ruby-sinatra,/register,0.6557120392672002,0.1969847679138183
ruby-sinatra,/register,0.5945776402579666,0.1969847679138183
ruby-sinatra,/register,0.5440851103810472,0.1859362125396728
ruby-sinatra,/register,0.5876811369860205,0.1969847679138183
